ts_code,symbol,name,area,industry,market,list_date
601598.SH,601598.0,中国外运,北京,仓储物流,主板,20190118
601599.SH,601599.0,浙文影业,浙江,纺织,主板,20110527
601600.SH,601600.0,中国铝业,北京,铝,主板,20070430
601601.SH,601601.0,中国太保,上海,保险,主板,20071225
601606.SH,601606.0,长城军工,安徽,专用机械,主板,20180806
601607.SH,601607.0,上海医药,上海,医药商业,主板,19940324
601608.SH,601608.0,中信重工,河南,专用机械,主板,20120706
601609.SH,601609.0,金田股份,浙江,铜,主板,20200422
601611.SH,601611.0,中国核建,上海,建筑工程,主板,20160606
601615.SH,601615.0,明阳智能,广东,电气设备,主板,20190123
601616.SH,601616.0,广电电气,上海,电气设备,主板,20110201
601618.SH,601618.0,中国中冶,北京,建筑工程,主板,20090921
601619.SH,601619.0,嘉泽新能,宁夏,新型电力,主板,20170720
601628.SH,601628.0,中国人寿,北京,保险,主板,20070109
601633.SH,601633.0,长城汽车,河北,汽车整车,主板,20110928
601636.SH,601636.0,旗滨集团,湖南,玻璃,主板,20110812
601658.SH,601658.0,邮储银行,北京,银行,主板,20191210
601665.SH,601665.0,齐鲁银行,山东,银行,主板,20210618
601666.SH,601666.0,平煤股份,河南,煤炭开采,主板,20061123
601668.SH,601668.0,中国建筑,北京,建筑工程,主板,20090729
601669.SH,601669.0,中国电建,北京,建筑工程,主板,20111018
601677.SH,601677.0,明泰铝业,河南,铝,主板,20110919
601678.SH,601678.0,滨化股份,山东,化工原料,主板,20100223
601686.SH,601686.0,友发集团,天津,钢加工,主板,20201204
601688.SH,601688.0,华泰证券,江苏,证券,主板,20100226
601689.SH,601689.0,拓普集团,浙江,汽车配件,主板,20150319
601696.SH,601696.0,中银证券,上海,证券,主板,20200226
601698.SH,601698.0,中国卫通,北京,电信运营,主板,20190628
601699.SH,601699.0,潞安环能,山西,煤炭开采,主板,20060922
601700.SH,601700.0,风范股份,江苏,电气设备,主板,20110118
601702.SH,601702.0,华峰铝业,上海,铝,主板,20200907
601717.SH,601717.0,中创智领,河南,专用机械,主板,20100803
601718.SH,601718.0,ST际华,北京,服饰,主板,20100816
601727.SH,601727.0,上海电气,上海,电气设备,主板,20081205
601728.SH,601728.0,中国电信,北京,电信运营,主板,20210820
601766.SH,601766.0,中国中车,北京,运输设备,主板,20080818
601777.SH,601777.0,千里科技,重庆,摩托车,主板,20101125
601778.SH,601778.0,晶科科技,江西,新型电力,主板,20200519
601788.SH,601788.0,光大证券,上海,证券,主板,20090818
601789.SH,601789.0,宁波建工,浙江,建筑工程,主板,20110816
601798.SH,601798.0,蓝科高新,甘肃,化工机械,主板,20110622
601799.SH,601799.0,星宇股份,江苏,汽车配件,主板,20110201
601800.SH,601800.0,中国交建,北京,建筑工程,主板,20120309
601801.SH,601801.0,皖新传媒,安徽,出版业,主板,20100118
601808.SH,601808.0,中海油服,天津,石油开采,主板,20070928
601811.SH,601811.0,新华文轩,四川,出版业,主板,20160808
601816.SH,601816.0,京沪高铁,北京,铁路,主板,20200116
601818.SH,601818.0,光大银行,北京,银行,主板,20100818
601825.SH,601825.0,沪农商行,上海,银行,主板,20210819
601827.SH,601827.0,三峰环境,重庆,环境保护,主板,20200605
601828.SH,601828.0,美凯龙,上海,其他商业,主板,20180117
601838.SH,601838.0,成都银行,四川,银行,主板,20180131
601857.SH,601857.0,中国石油,北京,石油开采,主板,20071105
601858.SH,601858.0,中国科传,北京,出版业,主板,20170118
601860.SH,601860.0,紫金银行,江苏,银行,主板,20190103
601865.SH,601865.0,福莱特,浙江,玻璃,主板,20190215
601866.SH,601866.0,中远海发,上海,水运,主板,20071212
601868.SH,601868.0,中国能建,北京,建筑工程,主板,20210928
601869.SH,601869.0,长飞光纤,湖北,通信设备,主板,20180720
601872.SH,601872.0,招商轮船,上海,水运,主板,20061201
601877.SH,601877.0,正泰电器,浙江,电气设备,主板,20100121
601878.SH,601878.0,浙商证券,浙江,证券,主板,20170626
601880.SH,601880.0,辽港股份,辽宁,港口,主板,20101206
601881.SH,601881.0,中国银河,北京,证券,主板,20170123
601882.SH,601882.0,海天精工,浙江,机床制造,主板,20161107
601886.SH,601886.0,江河集团,北京,装修装饰,主板,20110818
601888.SH,601888.0,中国中免,北京,旅游服务,主板,20091015
601890.SH,601890.0,亚星锚链,江苏,船舶,主板,20101228
601898.SH,601898.0,中煤能源,北京,煤炭开采,主板,20080201
601899.SH,601899.0,紫金矿业,福建,铜,主板,20080425
601900.SH,601900.0,南方传媒,广东,出版业,主板,20160215
601901.SH,601901.0,方正证券,湖南,证券,主板,20110810
601908.SH,601908.0,京运通,北京,电气设备,主板,20110908
601916.SH,601916.0,浙商银行,浙江,银行,主板,20191126
601918.SH,601918.0,新集能源,安徽,煤炭开采,主板,20071219
601919.SH,601919.0,中远海控,天津,水运,主板,20070626
601921.SH,601921.0,浙版传媒,浙江,出版业,主板,20210723
601928.SH,601928.0,凤凰传媒,江苏,出版业,主板,20111130
601929.SH,601929.0,吉视传媒,吉林,影视音像,主板,20120223
601933.SH,601933.0,永辉超市,福建,超市连锁,主板,20101215
601939.SH,601939.0,建设银行,北京,银行,主板,20070925
601949.SH,601949.0,中国出版,北京,出版业,主板,20170821
601952.SH,601952.0,苏垦农发,江苏,种植业,主板,20170515
601956.SH,601956.0,东贝集团,湖北,家用电器,主板,20201225
601958.SH,601958.0,金钼股份,陕西,小金属,主板,20080417
601963.SH,601963.0,重庆银行,重庆,银行,主板,20210205
601965.SH,601965.0,中国汽研,重庆,汽车服务,主板,20120611
601966.SH,601966.0,玲珑轮胎,山东,汽车配件,主板,20160706
601968.SH,601968.0,宝钢包装,上海,广告包装,主板,20150611
601969.SH,601969.0,海南矿业,海南,普钢,主板,20141209
601975.SH,601975.0,招商南油,江苏,水运,主板,20190108
601985.SH,601985.0,中国核电,北京,新型电力,主板,20150610
601988.SH,601988.0,中国银行,北京,银行,主板,20060705
601990.SH,601990.0,南京证券,江苏,证券,主板,20180613
601991.SH,601991.0,大唐发电,北京,火力发电,主板,20061220
601992.SH,601992.0,金隅集团,北京,水泥,主板,20110301
601995.SH,601995.0,中金公司,北京,证券,主板,20201102
601996.SH,601996.0,丰林集团,广西,家居用品,主板,20110929
601997.SH,601997.0,贵阳银行,贵州,银行,主板,20160816
601998.SH,601998.0,中信银行,北京,银行,主板,20070427
601999.SH,601999.0,出版传媒,辽宁,出版业,主板,20071221
603000.SH,603000.0,人民网,北京,互联网,主板,20120427
603001.SH,603001.0,奥康国际,浙江,服饰,主板,20120426
603002.SH,603002.0,宏昌电子,广东,化工原料,主板,20120518
603004.SH,603004.0,鼎龙科技,浙江,化工原料,主板,20231227
603005.SH,603005.0,晶方科技,江苏,半导体,主板,20140210
603006.SH,603006.0,联明股份,上海,汽车配件,主板,20140630
603007.SH,603007.0,顺景科技,江苏,建筑工程,主板,20160826
603008.SH,603008.0,ST喜临门,浙江,家居用品,主板,20120717
603009.SH,603009.0,北特科技,上海,汽车配件,主板,20140718
603010.SH,603010.0,万盛股份,浙江,化工原料,主板,20141010
603011.SH,603011.0,合锻智能,安徽,专用机械,主板,20141107
603012.SH,603012.0,创力集团,上海,专用机械,主板,20150320
603013.SH,603013.0,亚普股份,江苏,汽车配件,主板,20180509
603014.SH,603014.0,威高血净,山东,医疗保健,主板,20250519
603015.SH,603015.0,弘讯科技,浙江,电气设备,主板,20150303
603016.SH,603016.0,新宏泰,江苏,电气设备,主板,20160701
603017.SH,603017.0,中衡设计,江苏,建筑工程,主板,20141231
603018.SH,603018.0,华设集团,江苏,建筑工程,主板,20141013
603019.SH,603019.0,中科曙光,天津,IT设备,主板,20141106
603020.SH,603020.0,爱普股份,上海,食品,主板,20150325
603021.SH,603021.0,*ST华鹏,山东,家居用品,主板,20150423
603022.SH,603022.0,新通联,上海,广告包装,主板,20150518
603023.SH,603023.0,威帝股份,黑龙江,汽车配件,主板,20150527
603025.SH,603025.0,大豪科技,北京,纺织机械,主板,20150422
603026.SH,603026.0,石大胜华,山东,化工原料,主板,20150529
603027.SH,603027.0,千禾味业,四川,食品,主板,20160307
603028.SH,603028.0,赛福天,江苏,钢加工,主板,20160331
603029.SH,603029.0,天鹅股份,山东,农用机械,主板,20160427
603030.SH,603030.0,全筑股份,上海,装修装饰,主板,20150320
603031.SH,603031.0,安孚科技,安徽,电气设备,主板,20160822
603032.SH,603032.0,德新科技,新疆,专用机械,主板,20170105
603033.SH,603033.0,三维股份,浙江,橡胶,主板,20161207
603035.SH,603035.0,常熟汽饰,江苏,汽车配件,主板,20170105
603036.SH,603036.0,如通股份,江苏,专用机械,主板,20161209
603037.SH,603037.0,凯众股份,上海,汽车配件,主板,20170120
603038.SH,603038.0,华立股份,广东,家居用品,主板,20170116
603039.SH,603039.0,泛微网络,上海,软件服务,主板,20170113
603040.SH,603040.0,新坐标,浙江,汽车配件,主板,20170209
603041.SH,603041.0,美思德,江苏,化工原料,主板,20170330
603042.SH,603042.0,华脉科技,江苏,通信设备,主板,20170602
603043.SH,603043.0,广州酒家,广东,食品,主板,20170627
603045.SH,603045.0,福达合金,浙江,小金属,主板,20180517
603048.SH,603048.0,浙江黎明,浙江,汽车配件,主板,20211116
603049.SH,603049.0,中策橡胶,浙江,汽车配件,主板,20250605
603050.SH,603050.0,科林电气,河北,电气设备,主板,20170414
603051.SH,603051.0,鹿山新材,广东,塑料,主板,20220325
603052.SH,603052.0,可川科技,江苏,元器件,主板,20221011
603053.SH,603053.0,成都燃气,四川,供气供热,主板,20191217
603055.SH,603055.0,台华新材,浙江,纺织,主板,20170921
603057.SH,603057.0,紫燕食品,上海,食品,主板,20220926
603058.SH,603058.0,永吉股份,贵州,广告包装,主板,20161223
603059.SH,603059.0,倍加洁,江苏,日用化工,主板,20180302
603060.SH,603060.0,国检集团,北京,建筑工程,主板,20161109
603061.SH,603061.0,金海通,天津,半导体,主板,20230303
603062.SH,603062.0,麦加芯彩,上海,染料涂料,主板,20231107
603063.SH,603063.0,禾望电气,深圳,电气设备,主板,20170728
603065.SH,603065.0,宿迁联盛,江苏,化工原料,主板,20230321
603066.SH,603066.0,音飞储存,江苏,仓储物流,主板,20150611
603067.SH,603067.0,振华股份,湖北,化工原料,主板,20160913
603068.SH,603068.0,博通集成,上海,半导体,主板,20190415
603069.SH,603069.0,海汽集团,海南,公共交通,主板,20160712
603070.SH,603070.0,万控智造,浙江,电气设备,主板,20220310
603071.SH,603071.0,物产环能,浙江,批发业,主板,20211216
603072.SH,603072.0,天和磁材,内蒙,矿物制品,主板,20250103
603073.SH,603073.0,彩蝶实业,浙江,纺织,主板,20230316
603075.SH,603075.0,热威股份,浙江,家用电器,主板,20230911
603076.SH,603076.0,乐惠国际,浙江,专用机械,主板,20171113
603077.SH,603077.0,和邦生物,四川,化工原料,主板,20120731
603078.SH,603078.0,江化微,江苏,半导体,主板,20170410
603079.SH,603079.0,圣达生物,浙江,食品,主板,20170823
603080.SH,603080.0,新疆火炬,新疆,供气供热,主板,20180103
603081.SH,603081.0,大丰实业,浙江,专用机械,主板,20170420
603082.SH,603082.0,北自科技,北京,运输设备,主板,20240130
603083.SH,603083.0,剑桥科技,上海,通信设备,主板,20171110
603085.SH,603085.0,天成自控,浙江,汽车配件,主板,20150630
603086.SH,603086.0,先达股份,山东,农药化肥,主板,20170511
603087.SH,603087.0,甘李药业,北京,生物制药,主板,20200629
603088.SH,603088.0,宁波精达,浙江,机床制造,主板,20141111
603089.SH,603089.0,正裕工业,浙江,汽车配件,主板,20170126
603090.SH,603090.0,宏盛股份,江苏,专用机械,主板,20160831
603091.SH,603091.0,众鑫股份,浙江,家居用品,主板,20240920
603092.SH,603092.0,德力佳,江苏,机械基件,主板,20251107
603093.SH,603093.0,南华期货,浙江,多元金融,主板,20190830
603095.SH,603095.0,越剑智能,浙江,纺织机械,主板,20200415
603096.SH,603096.0,新经典,天津,出版业,主板,20170425
603097.SH,603097.0,江苏华辰,江苏,电气设备,主板,20220512
603098.SH,603098.0,森特股份,北京,装修装饰,主板,20161216
603099.SH,603099.0,长白山,吉林,旅游景点,主板,20140822
603100.SH,603100.0,川仪股份,重庆,电器仪表,主板,20140805
603101.SH,603101.0,汇嘉时代,新疆,百货,主板,20160506
603102.SH,603102.0,百合股份,山东,医疗保健,主板,20220125
603103.SH,603103.0,横店影视,浙江,影视音像,主板,20171012
603105.SH,603105.0,芯能科技,浙江,电气设备,主板,20180709
603106.SH,603106.0,恒银科技,天津,IT设备,主板,20170920
603107.SH,603107.0,上海汽配,上海,汽车配件,主板,20231101
603108.SH,603108.0,润达医疗,上海,医药商业,主板,20150527
603109.SH,603109.0,神驰机电,重庆,电气设备,主板,20191231
603110.SH,603110.0,东方材料,安徽,染料涂料,主板,20171013
603111.SH,603111.0,康尼机电,江苏,运输设备,主板,20140801
603112.SH,603112.0,华翔股份,山西,机械基件,主板,20200917
603113.SH,603113.0,金能科技,山东,化工原料,主板,20170511
603115.SH,603115.0,海星股份,江苏,铝,主板,20190809
603116.SH,603116.0,红蜻蜓,浙江,服饰,主板,20150629
603117.SH,603117.0,万林物流,江苏,仓储物流,主板,20150629
603118.SH,603118.0,共进股份,深圳,通信设备,主板,20150225
603119.SH,603119.0,浙江荣泰,浙江,汽车配件,主板,20230801
603120.SH,603120.0,肯特催化,浙江,化工原料,主板,20250416
603121.SH,603121.0,华培动力,上海,汽车配件,主板,20190111
603122.SH,603122.0,合富中国,上海,医药商业,主板,20220216
603123.SH,603123.0,翠微股份,北京,多元金融,主板,20120503
603124.SH,603124.0,江南新材,江西,铜,主板,20250320
603125.SH,603125.0,常青科技,江苏,化工原料,主板,20230410
603126.SH,603126.0,中材节能,天津,环境保护,主板,20140731
603127.SH,603127.0,昭衍新药,北京,医疗保健,主板,20170825
603128.SH,603128.0,华贸物流,上海,仓储物流,主板,20120529
603129.SH,603129.0,春风动力,浙江,摩托车,主板,20170818
603130.SH,603130.0,云中马,浙江,纺织,主板,20221118
603131.SH,603131.0,上海沪工,上海,专用机械,主板,20160607
603132.SH,603132.0,金徽股份,甘肃,铅锌,主板,20220222
603135.SH,603135.0,中重科技,天津,专用机械,主板,20230410
603136.SH,603136.0,天目湖,江苏,旅游景点,主板,20170927
603137.SH,603137.0,恒尚节能,江苏,装修装饰,主板,20230419
603138.SH,603138.0,海量数据,北京,软件服务,主板,20170306
603139.SH,603139.0,康惠股份,陕西,中成药,主板,20170421
603150.SH,603150.0,万朗磁塑,安徽,塑料,主板,20220124
603151.SH,603151.0,邦基科技,山东,饲料,主板,20221019
603153.SH,603153.0,上海建科,上海,建筑工程,主板,20230313
603155.SH,603155.0,新亚强,江苏,化工原料,主板,20200901
603156.SH,603156.0,养元饮品,河北,软饮料,主板,20180212
603158.SH,603158.0,腾龙股份,江苏,汽车配件,主板,20150320
603159.SH,603159.0,上海亚虹,上海,专用机械,主板,20160812
603160.SH,603160.0,汇顶科技,深圳,半导体,主板,20161017
603161.SH,603161.0,科华控股,江苏,汽车配件,主板,20180105
603162.SH,603162.0,海通发展,福建,水运,主板,20230329
603163.SH,603163.0,圣晖集成,江苏,建筑工程,主板,20221013
603165.SH,603165.0,荣晟环保,浙江,造纸,主板,20170117
603166.SH,603166.0,福达股份,广西,汽车配件,主板,20141127
603167.SH,603167.0,渤海轮渡,山东,水运,主板,20120906
603168.SH,603168.0,莎普爱思,浙江,化学制药,主板,20140702
603169.SH,603169.0,兰石重装,甘肃,专用机械,主板,20141009
603170.SH,603170.0,宝立食品,上海,食品,主板,20220715
603171.SH,603171.0,税友股份,浙江,软件服务,主板,20210630
603172.SH,603172.0,万丰股份,浙江,染料涂料,主板,20230510
603173.SH,603173.0,福斯达,浙江,机械基件,主板,20230130
603175.SH,603175.0,超颖电子,湖北,元器件,主板,20251024
603176.SH,603176.0,汇通集团,河北,建筑工程,主板,20211231
603177.SH,603177.0,德创环保,浙江,环境保护,主板,20170207
603178.SH,603178.0,圣龙股份,浙江,汽车配件,主板,20170328
603179.SH,603179.0,新泉股份,江苏,汽车配件,主板,20170317
603180.SH,603180.0,金牌家居,福建,家居用品,主板,20170512
603181.SH,603181.0,皇马科技,浙江,化工原料,主板,20170824
603182.SH,603182.0,嘉华股份,山东,食品,主板,20220909
603183.SH,603183.0,建研院,江苏,建筑工程,主板,20170905
603185.SH,603185.0,弘元绿能,江苏,电气设备,主板,20181228
603186.SH,603186.0,华正新材,浙江,元器件,主板,20170103
603187.SH,603187.0,海容冷链,山东,机械基件,主板,20181129
603188.SH,603188.0,亚邦股份,江苏,染料涂料,主板,20140909
603189.SH,603189.0,*ST网达,上海,软件服务,主板,20160914
603190.SH,603190.0,亚通精工,山东,汽车配件,主板,20230217
603191.SH,603191.0,望变电气,重庆,电气设备,主板,20220428
603192.SH,603192.0,汇得科技,上海,化工原料,主板,20180828
603193.SH,603193.0,润本股份,广东,日用化工,主板,20231017
603194.SH,603194.0,中力股份,浙江,工程机械,主板,20241224
603195.SH,603195.0,公牛集团,浙江,家用电器,主板,20200206
603196.SH,603196.0,璞源材料,上海,服饰,主板,20170531
603197.SH,603197.0,保隆科技,上海,汽车配件,主板,20170519
603198.SH,603198.0,迎驾贡酒,安徽,白酒,主板,20150528
603199.SH,603199.0,九华旅游,安徽,旅游景点,主板,20150326
603200.SH,603200.0,上海洗霸,上海,环境保护,主板,20170601
603201.SH,603201.0,常润股份,江苏,汽车配件,主板,20220729
603202.SH,603202.0,天有为,黑龙江,汽车配件,主板,20250424
603203.SH,603203.0,快克智能,江苏,专用机械,主板,20161108
603205.SH,603205.0,健尔康,江苏,医疗保健,主板,20241107
603206.SH,603206.0,嘉环科技,江苏,通信设备,主板,20220506
603207.SH,603207.0,小方制药,上海,化学制药,主板,20240826
603208.SH,603208.0,江山欧派,浙江,家居用品,主板,20170210
603209.SH,603209.0,兴通股份,福建,水运,主板,20220324
603210.SH,603210.0,泰鸿万立,浙江,汽车配件,主板,20250409
603211.SH,603211.0,晋拓股份,上海,汽车配件,主板,20220725
603212.SH,603212.0,赛伍技术,江苏,塑料,主板,20200430
603213.SH,603213.0,镇洋发展,浙江,化工原料,主板,20211111
603214.SH,603214.0,爱婴室,上海,百货,主板,20180330
603215.SH,603215.0,比依股份,浙江,家用电器,主板,20220218
603216.SH,603216.0,梦天家居,浙江,家居用品,主板,20211215
603217.SH,603217.0,元利科技,山东,化工原料,主板,20190620
603218.SH,603218.0,日月股份,浙江,电气设备,主板,20161228
603219.SH,603219.0,富佳股份,浙江,家用电器,主板,20211122
603220.SH,603220.0,中贝通信,湖北,通信设备,主板,20181115
603221.SH,603221.0,爱丽家居,江苏,家居用品,主板,20200323
603222.SH,603222.0,济民健康,浙江,医疗保健,主板,20150217
603223.SH,603223.0,恒通股份,山东,公路,主板,20150630
603225.SH,603225.0,新凤鸣,浙江,化纤,主板,20170418
603226.SH,603226.0,菲林格尔,上海,家居用品,主板,20170615
603227.SH,603227.0,雪峰科技,新疆,化工原料,主板,20150515
603228.SH,603228.0,景旺电子,深圳,元器件,主板,20170106
603229.SH,603229.0,奥翔药业,浙江,化学制药,主板,20170509
603230.SH,603230.0,内蒙新华,内蒙,出版业,主板,20211224
603231.SH,603231.0,索宝蛋白,浙江,食品,主板,20231215
603232.SH,603232.0,格尔软件,上海,软件服务,主板,20170421
603233.SH,603233.0,大参林,广东,医药商业,主板,20170731
603235.SH,603235.0,天新药业,江西,化学制药,主板,20220712
603236.SH,603236.0,移远通信,上海,通信设备,主板,20190716
603237.SH,603237.0,五芳斋,浙江,食品,主板,20220831
603238.SH,603238.0,诺邦股份,浙江,纺织,主板,20170222
603239.SH,603239.0,浙江仙通,浙江,汽车配件,主板,20161230
603248.SH,603248.0,锡华科技,江苏,机械基件,主板,20251223
603255.SH,603255.0,鼎际得,辽宁,化工原料,主板,20220818
603256.SH,603256.0,宏和科技,上海,玻璃,主板,20190719
603257.SH,603257.0,中国瑞林,江西,建筑工程,主板,20250408
603258.SH,603258.0,电魂网络,浙江,互联网,主板,20161026
603259.SH,603259.0,药明康德,江苏,化学制药,主板,20180508
603260.SH,603260.0,合盛硅业,浙江,化工原料,主板,20171030
603261.SH,603261.0,立航科技,四川,航空,主板,20220315
603262.SH,603262.0,技源集团,江苏,食品,主板,20250723
603266.SH,603266.0,天龙股份,浙江,汽车配件,主板,20170110
603267.SH,603267.0,鸿远电子,北京,元器件,主板,20190515
603268.SH,603268.0,松发股份,广东,船舶,主板,20150319
603269.SH,603269.0,海鸥股份,江苏,机械基件,主板,20170517
603270.SH,603270.0,金帝股份,山东,机械基件,主板,20230901
603271.SH,603271.0,永杰新材,浙江,铝,主板,20250311
603272.SH,603272.0,*ST联翔,浙江,家居用品,主板,20220520
603273.SH,603273.0,天元智能,江苏,专用机械,主板,20231023
603275.SH,603275.0,众辰科技,上海,电器仪表,主板,20230823
603276.SH,603276.0,恒兴新材,江苏,化工原料,主板,20230925
603277.SH,603277.0,银都股份,浙江,专用机械,主板,20170911
603278.SH,603278.0,大业股份,山东,钢加工,主板,20171113
603279.SH,603279.0,景津装备,山东,环境保护,主板,20190729
603280.SH,603280.0,南方路机,福建,工程机械,主板,20221108
603281.SH,603281.0,江瀚新材,湖北,化工原料,主板,20230131
603282.SH,603282.0,亚光股份,浙江,专用机械,主板,20230315
603283.SH,603283.0,赛腾股份,江苏,专用机械,主板,20171225
603285.SH,603285.0,键邦股份,山东,化工原料,主板,20240705
603286.SH,603286.0,日盈电子,江苏,汽车配件,主板,20170627
603288.SH,603288.0,海天味业,广东,食品,主板,20140211
603289.SH,603289.0,泰瑞机器,浙江,专用机械,主板,20171031
603290.SH,603290.0,斯达半导,浙江,半导体,主板,20200204
603291.SH,603291.0,联合水务,江苏,水务,主板,20230327
603296.SH,603296.0,华勤技术,上海,元器件,主板,20230808
603297.SH,603297.0,永新光学,浙江,元器件,主板,20180910
603298.SH,603298.0,杭叉集团,浙江,工程机械,主板,20161227
603299.SH,603299.0,苏盐井神,江苏,食品,主板,20151231
603300.SH,603300.0,海南华铁,浙江,多元金融,主板,20150529
603301.SH,603301.0,振德医疗,浙江,医疗保健,主板,20180412
603303.SH,603303.0,得邦照明,浙江,家用电器,主板,20170330
603305.SH,603305.0,旭升集团,浙江,汽车配件,主板,20170710
603306.SH,603306.0,华懋科技,福建,汽车配件,主板,20140926
603307.SH,603307.0,扬州金泉,江苏,文教休闲,主板,20230216
603308.SH,603308.0,应流股份,安徽,机械基件,主板,20140122
603309.SH,603309.0,维力医疗,广东,医疗保健,主板,20150302
603310.SH,603310.0,巍华新材,浙江,化工原料,主板,20240814
603311.SH,603311.0,金海高科,浙江,家用电器,主板,20150518
603312.SH,603312.0,西典新能,江苏,电气设备,主板,20240111
603313.SH,603313.0,梦百合,江苏,家居用品,主板,20161013
603315.SH,603315.0,福鞍股份,辽宁,环境保护,主板,20150424
603316.SH,603316.0,诚邦股份,浙江,建筑工程,主板,20170619
603317.SH,603317.0,天味食品,四川,食品,主板,20190416
603318.SH,603318.0,水发燃气,辽宁,供气供热,主板,20150424
603319.SH,603319.0,美湖股份,湖南,汽车配件,主板,20161130
603320.SH,603320.0,迪贝电气,浙江,电气设备,主板,20170502
603321.SH,603321.0,梅轮电梯,浙江,运输设备,主板,20170915
603322.SH,603322.0,超讯科技,广东,通信设备,主板,20160728
603323.SH,603323.0,苏农银行,江苏,银行,主板,20161129
603324.SH,603324.0,盛剑科技,上海,环境保护,主板,20210407
603325.SH,603325.0,博隆技术,上海,化工机械,主板,20240110
603326.SH,603326.0,我乐家居,江苏,家居用品,主板,20170616
603327.SH,603327.0,福蓉科技,四川,元器件,主板,20190523
603328.SH,603328.0,依顿电子,广东,元器件,主板,20140701
603329.SH,603329.0,上海雅仕,上海,仓储物流,主板,20171229
603330.SH,603330.0,天洋新材,上海,塑料,主板,20170213
603331.SH,603331.0,百达精工,浙江,专用机械,主板,20170705
603332.SH,603332.0,苏州龙杰,江苏,化纤,主板,20190117
603333.SH,603333.0,福华尚纬,四川,电气设备,主板,20120507
603334.SH,603334.0,丰倍生物,江苏,化工原料,主板,20251105
603335.SH,603335.0,迪生力,广东,汽车配件,主板,20170620
603336.SH,603336.0,宏辉果蔬,广东,农业综合,主板,20161124
603337.SH,603337.0,杰克科技,浙江,纺织机械,主板,20170119
603338.SH,603338.0,浙江鼎力,浙江,工程机械,主板,20150325
603339.SH,603339.0,四方科技,江苏,专用机械,主板,20160519
603341.SH,603341.0,龙旗科技,上海,通信设备,主板,20240301
603344.SH,603344.0,星德胜,江苏,电气设备,主板,20240320
603345.SH,603345.0,安井食品,福建,食品,主板,20170222
603348.SH,603348.0,文灿股份,广东,汽车配件,主板,20180426
603350.SH,603350.0,安乃达,上海,电气设备,主板,20240703
603351.SH,603351.0,威尔药业,江苏,化学制药,主板,20190130
603352.SH,603352.0,至信股份,重庆,汽车配件,主板,20260115
603353.SH,603353.0,和顺石油,湖南,石油贸易,主板,20200407
603355.SH,603355.0,莱克电气,江苏,家用电器,主板,20150513
603356.SH,603356.0,华菱精工,安徽,运输设备,主板,20180124
603357.SH,603357.0,设计总院,安徽,建筑工程,主板,20170801
603358.SH,603358.0,华达科技,江苏,汽车配件,主板,20170125
603359.SH,603359.0,*ST东珠,江苏,建筑工程,主板,20170901
603360.SH,603360.0,百傲化学,辽宁,农药化肥,主板,20170206
603363.SH,603363.0,傲农生物,福建,饲料,主板,20170926
603365.SH,603365.0,水星家纺,上海,纺织,主板,20171120
603366.SH,603366.0,日出东方,江苏,家用电器,主板,20120521
603367.SH,603367.0,辰欣药业,山东,化学制药,主板,20170929
603368.SH,603368.0,柳药集团,广西,医药商业,主板,20141204
603369.SH,603369.0,今世缘,江苏,白酒,主板,20140703
603370.SH,603370.0,华新精科,江苏,电气设备,主板,20250905
603373.SH,603373.0,安邦护卫,浙江,仓储物流,主板,20231220
603375.SH,603375.0,盛景微,江苏,半导体,主板,20240124
603376.SH,603376.0,大明电子,浙江,汽车配件,主板,20251106
603377.SH,603377.0,ST东时,北京,汽车服务,主板,20160205
603378.SH,603378.0,*ST亚士,上海,染料涂料,主板,20170928
603379.SH,603379.0,三美股份,浙江,化工原料,主板,20190402
603380.SH,603380.0,易德龙,江苏,元器件,主板,20170622
603381.SH,603381.0,永臻股份,江苏,电气设备,主板,20240626
603382.SH,603382.0,海阳科技,江苏,化纤,主板,20250612
603383.SH,603383.0,顶点软件,福建,软件服务,主板,20170522
603385.SH,603385.0,惠达卫浴,河北,家居用品,主板,20170405
603386.SH,603386.0,骏亚科技,广东,元器件,主板,20170912
603387.SH,603387.0,基蛋生物,江苏,医疗保健,主板,20170717
603389.SH,603389.0,亚振家居,江苏,家居用品,主板,20161215
603390.SH,603390.0,通达电气,广东,汽车配件,主板,20191125
603391.SH,603391.0,力聚热能,浙江,专用机械,主板,20240731
603392.SH,603392.0,万泰生物,北京,生物制药,主板,20200429
603393.SH,603393.0,新天然气,新疆,石油开采,主板,20160912
603395.SH,603395.0,红四方,安徽,农药化肥,主板,20241126
603396.SH,603396.0,金辰股份,辽宁,专用机械,主板,20171018
603398.SH,603398.0,*ST沐邦,江西,电气设备,主板,20151209
603399.SH,603399.0,永杉锂业,辽宁,小金属,主板,20120824
603400.SH,603400.0,华之杰,江苏,机械基件,主板,20250620
603402.SH,603402.0,陕西旅游,陕西,旅游景点,主板,20260106
603406.SH,603406.0,天富龙,江苏,化纤,主板,20250808
603408.SH,603408.0,建霖家居,福建,家居用品,主板,20200730
603409.SH,603409.0,汇通控股,安徽,汽车配件,主板,20250304
603416.SH,603416.0,信捷电气,江苏,电器仪表,主板,20161221
603418.SH,603418.0,友升股份,上海,汽车配件,主板,20250923
603421.SH,603421.0,鼎信通讯,山东,通信设备,主板,20161011
603429.SH,603429.0,*ST集友,安徽,广告包装,主板,20170124
603439.SH,603439.0,三力制药,贵州,中成药,主板,20200428
